SE256BS,51.40103481,-0.077899474
SE256AL,51.40107459,-0.077035196
SE254HJ,51.40109186,-0.065518608
SE254TY,51.40111158,-0.067803699
SE254TS,51.40113241,-0.068521665
SE254TW,51.4011426,-0.070778405
SW209HE,51.40115578,-0.225241537
SW164LP,51.40118153,-0.121886434
SW164LR,51.40118866,-0.122892518
SE256UR,51.40122726,-0.084159727
SE256BT,51.40123958,-0.078322196
SE254AA,51.40124963,-0.076193994
SE256RJ,51.40126256,-0.087421805
SE254BQ,51.40127456,-0.071692975
SE256TX,51.40130736,-0.079713915
SE256UP,51.40131542,-0.084601727
SW209BG,51.40131553,-0.227478111
SE256XL,51.40132053,-0.083264461
SW164LX,51.40132685,-0.125345299
SE254TP,51.40135591,-0.070079336
SE256UA,51.40135814,-0.080617535
SE256UT,51.4013628,-0.085850539
SE256AG,51.40137397,-0.077195162
SE254EZ,51.40138264,-0.071156482
SE256AF,51.40142931,-0.077279103
SE254HH,51.4014544,-0.065690211
SE256RW,51.40153161,-0.087928151
SE256XA,51.40158173,-0.084389323
SW209BE,51.40160849,-0.226632934
SE254TR,51.40161247,-0.068185145
SW209HU,51.40163375,-0.22949293
SE254DG,51.40164466,-0.072870702
SE254HF,51.40170394,-0.066642946
SW164LT,51.4017255,-0.124969574
SW209LR,51.40174145,-0.234247483
SE256UD,51.40174319,-0.079968824
SE256RL,51.4017437,-0.088249978
SW164AB,51.40175024,-0.12089988
SE254EN,51.40176385,-0.06973149
SE256RZ,51.40176727,-0.085287324
SE256UE,51.40178083,-0.082267577
SW164ND,51.40178928,-0.126145878
SW209LS,51.40179527,-0.233641585
SE256BX,51.40184353,-0.078958226
SW164LZ,51.4018745,-0.126976261
SE254EG,51.40190763,-0.073003419
SE254BJ,51.40195775,-0.073863939
SE254BF,51.40196818,-0.070671778
SW164NU,51.40199028,-0.124656827
SW164NG,51.40205647,-0.128234008
SE254EW,51.40208093,-0.067690958
SE256TW,51.40208206,-0.088595296
SE254BT,51.40208559,-0.076719624
SE207YL,51.40211203,-0.061406815
SW209HB,51.40212033,-0.226584382
SE256UW,51.40212128,-0.083288491
SW164XD,51.40212399,-0.118972408
SW164NS,51.40214194,-0.123457325
SW209EA,51.40215401,-0.228811501
SE254EX,51.40217061,-0.070404469
SE207XN,51.40217533,-0.063603852
SW209LP,51.40227224,-0.234859626
SW209BD,51.40228174,-0.230718701
SW209HD,51.40229355,-0.226146373
SW209AZ,51.40230169,-0.23562047
SW164DT,51.40233966,-0.118402849
SW164RG,51.40234925,-0.115642039
SW164LW,51.40235305,-0.120918304
SE256RN,51.40235416,-0.087635055
SE254ES,51.40238153,-0.068469038
SE207YN,51.40238994,-0.061898268
SE256SA,51.40241527,-0.086971152
SE256UB,51.40242415,-0.081464294
SE256UL,51.40243128,-0.083548698
SW209HA,51.40243452,-0.227736766
SE256BZ,51.40245289,-0.079924723
SW164NX,51.40245523,-0.126176167
SE256AQ,51.40246431,-0.078975345
SW209EB,51.40248007,-0.229560886
SW164PA,51.4025003,-0.127870834
SE256RY,51.40253589,-0.084996431
SW209BB,51.40258972,-0.232058257
SE256TQ,51.40260603,-0.092052756
SW209AX,51.40262295,-0.236053795
SW164RF,51.40264813,-0.115773527
SE256UN,51.40265595,-0.083539306
SE256TT,51.40267862,-0.087679029
SE256TS,51.40269276,-0.087994741
SE207XP,51.40270803,-0.062100481
SE254DF,51.40275,-0.072824237
SW164XA,51.40276113,-0.11944947
SE254BS,51.40276601,-0.075440246
SW164LN,51.40277243,-0.120714209
